"bulletPoints/0","bulletPoints/1","bulletPoints/2","classifications/0/main","classifications/0/sub","company/description","company/id","company/logo","company/name","country","description","isExpiringSoon","jobDescriptionHtml","jobId","jobSearchUrl","location","postDate","postDateDisplay","salary","scrapedAt","sourceUrl","title","workArrangement","workTypes/0"
,,,"Sains & Teknologi","Matematika, Statistik & Teknik Informasi","PT Sanpota Batara Indonesia","61799531","https://bx-branding-gateway.cloud.seek.com.au/ddeb480d-2e71-4aac-a87a-b5495d007186.2/serpLogo","PT Sanpota Batara Indonesia","ID","Bertanggung jawab mengumpulkan, mengolah, menganalisis, dan menginterpretasikan data untuk membantu perusahaan dalam pengambilan keputusan strategis.",,"<div class=""_19m44kd0 acb74k0""><p>Mengolah, menganalisis, dan menginterpretasikan data untuk mendukung pengambilan keputusan bisnis.</p><p>Menyusun laporan rutin dan dashboard performa (penjualan, operasional, marketing, dll).</p><p>Mengidentifikasi tren, pola, dan insight dari data yang tersedia.</p><p>Berkolaborasi dengan tim terkait (Sales, Marketing, Finance, HR).</p><p>Menjaga akurasi, konsistensi, dan integritas data.</p><p>Memberikan rekomendasi berbasis data kepada manajemen.</p><p>Mengelola semua data terintegrasi dengan sistem bank data perusahaan</p><p>Pendidikan minimal S1 Statistik, Matematika, Sistem Informasi, Teknik Informatika, atau bidang terkait.</p><p>Menguasai Excel/Google Sheets (advanced).</p><p>Familiar dengan tools visualisasi data (Power BI / Tableau / Looker Studio).</p><p>Memahami dasar statistik dan analisis data.</p><p>Mampu berpikir analitis, detail-oriented, dan komunikatif.</p><p><br></p></div>","89320793","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","DI Yogyakarta","2025-12-24T10:21:11Z","12 hari yang lalu","","2026-01-05T10:24:19.099Z","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Data Analyst",,"Full time"
,,,"Teknologi Informasi & Komunikasi","Teknik – Perangkat Lunak","PT Global Inovasi Cahaya","61068827","https://bx-branding-gateway.cloud.seek.com.au/cfec0e68-c773-4216-af56-49c904db4f36.2/serpLogo","PT Global Inovasi Cahaya","ID","Bertanggung jawab mengolah dan menganalisis data untuk menghasilkan insight yang akurat","true","<div class=""_19m44kd0 acb74k0""><p><strong>Kualifikasi : </strong><br>- Teknik Informatika, Teknologi Informasi, Statistika, Data Sains, Jurusan lainnya yang terkait.<br>- Pengalaman sebagai data analyst/data science/data engineer atau yang berkaitan dalam pengolahan data<br>- Pengalaman menggunakan database tools dan visualisasi data seperti SQL, NoSQL, Looker Studio, dll.<br>- Pengalaman menggunakan data warehouse Bigquery untuk analysis.<br>- Pemahaman pipeline data tools seperti Apache Flink, Beam, Java/Python, dll.<br>- Memiliki ketelitian dan mampu menganalisa data dengan baik.<br>- Memiliki kemampuan penalaran logika yang kuat terhadap kompleksitas suatu unit bisnis atau proses bisnis.<br>- Memiliki kecepatan beradaptasi dengan baik terhadap isu baru dan perkembangan teknologi di lingkungan bisnis.</p><p><strong>Tugas dan tanggung jawab : </strong><br>- Mengelola, mengolah, menganalisa dan menginterpretasikan data.<br>- Membuat dan Mengelola data dari berbagai sumber database.<br>- Membuat bussiness intelligence seperti dashboard atau data visualisasi.<br>- Membuat variasi informasi sesuai kebutuhan user/unit bisnis.<br>- Memberikan input atau saran informasi data/pengetahuan dalam pengambilan suatu keputusan user/unit bisnis.<br><br><strong>Penempatan : Medan (Work From Office)</strong></p></div>","89012532","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Medan, Sumatera Utara","2025-12-08T05:13:50Z","28 hari yang lalu","","2026-01-05T10:24:19.099Z","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Data Scientist",,"Full time"
,,,"Sains & Teknologi","Matematika, Statistik & Teknik Informasi","PT 360 TEKNOLOGI INDONESIA","60916027",,"360 Technology Indonesia","ID","Bergabunglah dengan tim kami, nikmati lingkungan kerja kolaboratif dan peluang karier yang menjanjikan sebagai Data Analyst di Jakarta.",,"<div class=""_19m44kd0 acb74k0""><p><strong>Kesempatan</strong><br>PT 360 TEKNOLOGI INDONESIA' sedang mencari Data Analyst yang berpengalaman untuk bergabung dengan tim kami di Jakarta Raya. Sebagai Data Analyst, Anda akan memainkan peran penting dalam menganalisis data dan memberikan wawasan yang berharga untuk mendukung pengambilan keputusan organisasi. Kandidat yang ideal memiliki kemampuan analitis yang kuat, pemahaman yang baik tentang teknik analisis data, dan kemampuan untuk menyajikan temuan secara efektif.</p><p><strong>Tanggung Jawab Utama</strong></p><ul><li><p>Mengumpulkan, membersihkan, dan menganalisis data dari berbagai sumber untuk mengidentifikasi tren, pola, dan wawasan yang berharga.</p></li><li><p>Merancang dan mengembangkan dashboard dan laporan untuk menyajikan data secara visual dan mudah dipahami.</p></li><li><p>Berkolaborasi dengan tim fungsional lainnya untuk memahami kebutuhan bisnis dan menggunakan data untuk memberikan solusi yang berdampak.</p></li><li><p>Menggunakan alat analitik canggih, termasuk perangkat lunak statistik dan pemodelan, untuk menghasilkan analisis yang akurat dan tepat waktu.</p></li><li><p>Mengidentifikasi peluang untuk meningkatkan efisiensi dan efektivitas proses bisnis dengan memanfaatkan data.</p></li><li><p>Membuat presentasi dan laporan yang jelas dan meyakinkan untuk mengkomunikasikan temuan kepada pemangku kepentingan.</p></li></ul><p><strong>Keterampilan dan Kualifikasi</strong></p><ul><li><p>Gelar sarjana di bidang Matematika, Statistik, Teknik Informatika, atau bidang terkait.</p></li><li><p>Minimal 3 tahun pengalaman bekerja sebagai Data Analyst atau peran terkait data.</p></li><li><p>Mahir dalam menggunakan alat analisis data seperti SQL, Python, R, atau Tableau.</p></li><li><p>Kemampuan pemecahan masalah dan berpikir kritis yang kuat.</p></li><li><p>Kemampuan berkomunikasi yang baik, baik secara lisan maupun tertulis, untuk menyampaikan temuan dan wawasan.</p></li><li><p>Pemahaman yang baik tentang metodologi analisis data dan teknik visualisasi data.</p></li><li><p>Kemampuan untuk bekerja dalam tim dan berkolaborasi dengan berbagai pemangku kepentingan.</p></li></ul><p><strong>Tentang PT 360 TEKNOLOGI INDONESIA'</strong><br>PT 360 TEKNOLOGI INDONESIA' adalah perusahaan teknologi inovatif yang berfokus pada pengembangan solusi digital terkemuka. Kami berkomitmen untuk membantu organisasi memanfaatkan kekuatan data dan teknologi untuk mencapai hasil yang lebih baik. Tim kami terdiri dari profesional berbakat yang didorong oleh semangat inovasi dan keinginan untuk membuat perbedaan. Jika Anda tertarik untuk bergabung dengan kami dalam perjalanan kami, lamar posisi ini sekarang!</p><p><br></p></div>","89452024","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Jakarta Raya","2026-01-05T09:22:17Z","1 jam yang lalu","Rp 7.000.000 – Rp 10.000.000 per month","2026-01-05T10:24:19.099Z","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Data Analyst",,"Kontrak"
"Pengembangan Karir","Perusahaan dengan Visi & Misi yang baik dan jelas",,"Teknologi Informasi & Komunikasi","Analis Bisnis/Sistem","PT Rodamas","60216201","https://bx-branding-gateway.cloud.seek.com.au/c67dc7d4-f9ca-43f1-99d3-a8746c593b6b.1/serpLogo","Rodamas","ID","PT TNS, distributor tunggal Rodamas Group untuk keseluruhan produk kami, sedang membuka lowongan untuk posisi Data Insight Intelligence Supervisor.",,"<div class=""_19m44kd0 acb74k0""><p><strong>RESPONSIBILITIES</strong></p><ul><li><p>Merancang dan mengembangkan <em>dashboard enterprise</em> untuk seluruh unit bisnis.</p></li><li><p>Mengotomatisasi proses pelaporan rutin (untuk Sales, Finance, Supply Chain, dan Marketing).</p></li><li><p>Menjaga konsistensi dan akurasi data antar sistem dan sumber.</p></li><li><p>Menyediakan <em>insight</em> lintas fungsi untuk mendukung pengambilan keputusan strategis.</p></li><li><p>Berkolaborasi dengan tim Sales, Trade Marketing, dan Principal Management untuk menyelaraskan strategi berbasis data.</p></li><li><p>Menjaga kualitas, akurasi, dan integritas data dalam Sistem Pelaporan.</p></li><li><p>Memberikan rekomendasi berbasis data untuk pertumbuhan chanel, efektivitas program, dan optimalisasi distribusi.</p></li></ul><p><br></p><p><strong>REQUIREMENTS</strong></p><ul><li><p>Pendidikan minimal S1 di bidang Statistik / <em>Data Science</em> / Ekonomi / &nbsp;Teknologi Informasi.</p></li><li><p>Memiliki pengalaman 4-6 tahun di bidang Data Analysis, dengan 2 tahun di posisi Supervisor/Koordinator.</p></li><li><p>Memiliki pengalaman di lingkup FMCG/Distribusi menjadi nilai tambah.</p></li><li><p>Menguasai SQL, Power BI/Tableau, dan Excel Tingkat Advanced.</p></li><li><p>Memiliki kemampuan komunikasi dan presentasi yang baik.</p></li><li><p>Mampu berpikir strategis dan <em>detail-oriented</em>.</p></li></ul><p><br></p></div>","89305376","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Jakarta Barat, Jakarta Raya","2025-12-23T10:43:59Z","12 hari yang lalu","","2026-01-05T10:24:19.099Z","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","DATA INSIGHT INTELLIGENCE SUPERVISOR",,"Full time"
,,,"Teknologi Informasi & Komunikasi","Analis Bisnis/Sistem","PT. CJ Foodville Bakery and Cafe Indonesia ( TOUS les JOURS )","60901966","https://bx-branding-gateway.cloud.seek.com.au/87cfa2fe-5a2e-4ab0-b286-af822fe261b2.1/serpLogo","Tous Les Jours","ID","Kualifikasi: Kandidat minimal berpendidikan D3 / S1 jurusan Culinary / Pastry Art / Baking (Bakery/ Pastry/ Cake) Berusia minimal 21 - 30 Tahun...","true","<div class=""_19m44kd0 acb74k0""><p>Kualifikasi:</p><ul><li><p>Kandidat minimal berpendidikan S1 Jurusan Accounting/ Statistika/Teknik Informatika</p></li><li><p>Memiliki pengalaman minimal 2 Tahun sebagai data analis diperusahaan F&amp;B</p></li><li><p>Memiliki kemampuan logical thinking dan problem solving yang baik</p></li><li><p>Mampu berbahasa Inggris secara baik (jika memiliki kemampuan berbahasa Korea akan lebih baik lagi)</p></li><li><p>Mampu menggunakan Microsoft Office khusus nya excel dan sistem ERP</p></li><li><p>Memiliki kemampuan analitis, kreatif, dan komunikatif yang baik</p></li><li><p>Memiliki kemampuan komunikasi dan presentasi yang baik</p></li><li><p>Lokasi kerja MM2100 Cibitung</p></li></ul><p><br></p><p>Deskripsi Jabatan:</p><ul><li><p>Melakukan analisa COGS secara detail</p></li><li><p>Membuat referensi harga jual untuk Master Franchise dan Export</p></li><li><p>Mengetahui proses stock opname</p></li><li><p>Melakukan analisa inventory digudang produksi dan Logistik</p></li><li><p>Melakukan analisa Bill Of Material produksi</p></li><li><p>Membuat report closing bulanan untuk kebutuhan laporan keuangan</p></li><li><p>Bekerja dengan baik sebagai Team</p></li></ul><p><br></p></div>","89006973","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Bekasi, Jawa Barat","2025-12-08T01:52:41Z","28 hari yang lalu","","2026-01-05T10:24:19.099Z","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Data Analyst Associate",,"Full time"
,,,"Teknologi Informasi & Komunikasi","Teknik – Perangkat Lunak","Ebit Co., Ltd","62695998","https://bx-branding-gateway.cloud.seek.com.au/fe34d760-15f3-428b-8775-fde7651d7e97.1/serpLogo","EBIT CO,. LTD","ID","Evaluate AI in real-world developer workflows. No AI background needed. Create terminal challenges and solutions, fully remote.",,"<div class=""_19m44kd0 acb74k0""><p><strong>ABOUT THE PROJECT</strong><br>The <strong>Terminal Bench Project</strong> evaluates and improves how Large Language Models (LLMs) such as ChatGPT and Claude perform in <em>real-world developer environments</em> (terminal-based workflows).<br>&nbsp;<br>This is not a simple labeling job. Your role is to create <strong>practical, real-world development tasks</strong> that test whether an AI model can solve problems like an actual developer.</p><p>You will design <strong>terminal-style developer challenges</strong> (Prompts) and write <strong>detailed solutions</strong> (Solutions) that demonstrate the correct reasoning and steps.<br><br><strong>WHAT YOU WILL DO</strong></p><ul><li><p>Create <strong>realistic terminal-based development problems</strong> (Prompts)</p></li><li><p>Write <strong>clear, correct solution steps and final answers</strong> (Solutions)<br><br><em>Production software development is not required.<br>You may freely design tasks within your own technical expertise.</em></p></li></ul><p><br><strong>WHO WE ARE LOOKING FOR</strong><br>You are a good fit if you have experience in any of the following areas:</p><ul><li><p>System configuration &amp; environment setup</p></li><li><p>Build, compilation, and dependency management</p></li><li><p>Data/file processing (ETL) and scripting</p></li><li><p>General software engineering</p></li><li><p>Debugging &amp; troubleshooting</p></li><li><p>Interactive systems, simulation, or game-related development</p></li><li><p>Search engine development</p></li><li><p>Compiler or language tooling development</p></li></ul><p><em>Even if your experience is not listed here, we are always excited to meet engineers with broad domain knowledge and the motivation to explore new challenges. Feel free to apply.</em><strong><br></strong></p><p><strong>COMPENSATION &amp; WORK STYLE</strong></p><ul><li><p>Rp 410,000 / hour</p></li><li><p>Fully remote - Work from anywhere, on your own schedule</p></li><li><p>Participate at your own pace based on your schedule</p></li></ul><p><strong>PROJECT DURATION</strong></p><ul><li><p>Long-term project: 6+ months(minimum)</p></li><li><p>Preference for contributors available for long-term participation</p></li></ul><p><strong>PROCESS</strong></p><ol><li><p>Resume Screening</p></li><li><p>Screening Test</p></li><li><p>Onboarding Session for Selected Candidates</p></li><li><p>Join Our Project!</p></li></ol><p><strong>HOW TO APPLY</strong></p><p>Please submit your application, and shortlisted candidates will be contacted for the next step.</p></div>","89200864","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Jakarta Raya","2025-12-17T08:38:25Z","19 hari yang lalu","Rp 410,000 per hour","2026-01-05T10:24:19.099Z","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Insinyur Keamanan / ML / Data – Kerja Jarak Jauh","Jarak jauh","Kontrak"
,,,"Manufaktur, Transportasi & Logistik","Pergudangan, Penyimpanan & Distribusi","Shopee Internasional Indonesia","60898499","https://bx-branding-gateway.cloud.seek.com.au/27fd6e26-2674-4c91-a5a3-77495c75c3a2.1/serpLogo","Shopee","ID","Tim Operasional mencakup proses dari awal hingga akhir, mulai dari saat Pembeli mencari produk di Shopee, hingga saat Pembeli menerima produk.",,"<div class=""_19m44kd0 acb74k0""><p><strong>Job Description:</strong></p><ul><li><p>Identify manual or repetitive processes in RR operations and lead automation efforts to improve efficiency, accuracy, and scalability</p></li><li><p>Translate operational pain points into practical solutions, such as scripts, models, or workflow improvements, in collaboration with Tech or DS teams</p></li><li><p>Drive end-to-end execution of both technical and operational projects, ensuring alignment, timely delivery, and measurable impact</p></li><li><p>Coordinate with cross-functional stakeholders to ensure smooth implementation and change management</p></li><li><p>Monitor project outcomes, gather feedback, and iterate to enhance effectiveness</p></li><li><p>Serve as a bridge between technical and non-technical teams to align on goals and ensure business needs are met</p></li><li><p>Provide analytical support and insights as needed, without being limited to day-to-day data tasks</p></li></ul><p><strong>Requirements:</strong></p><ul><li><p>Bachelor's degree from a reputable university in quantitative fields or a relevant field of study (Data Science, Statistics, Computer Science, Business Analytics, Engineering or related field) with &gt;4 years of work experience</p></li><li><p>Proficient in tools such as Python, SQL, or other scripting languages commonly used for automation</p></li><li><p>Proven ability to develop, validate, and iterate on models for classification, regression, and clustering.</p></li><li><p>Comfortable with BI tools (e.g., Tableau, Power BI, Looker) and translating data into actionable insights</p></li><li><p>Demonstrated experience working across teams and leading projects involving both technical and operational stakeholders</p></li><li><p>Strong ownership mindset, with the ability to independently drive initiatives from idea to execution</p></li><li><p>Excellent problem-solving skills and attention to detail</p></li><li><p>Strong communication skills in both English and Bahasa Indonesia</p></li></ul><p><br></p></div>","89330777","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Jakarta Raya","2025-12-26T06:13:34Z","10 hari yang lalu","","2026-01-05T10:24:19.099Z","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Return Refund Project - Operations",,"Full time"
,,,"Administrasi & Dukungan Perkantoran","Manajemen Perkantoran","Pengiklan Anonim","",,"Pengiklan Anonim","ID","Mengolah data dan menyajikan laporan untuk management & user, Menganalisis dan menafsirkan kumpulan data yang berkaitan dengan bisnis perusahaan",,"<div class=""_19m44kd0 acb74k0""><p>Deskripsi Pekerjaan:</p><ul><li><p>Mengolah data dan menyajikan laporan untuk management &amp; user</p></li><li><p>Menganalisis dan menafsirkan kumpulan data yang berkaitan dengan bisnis perusahaan</p></li><li><p>Menganalisa data untuk pendukung pengambilan keputusan</p></li><li><p>Berkoordinasi dengan divisi lain untuk menghasilkan laporan yang dibutuhkan</p></li><li><p>Membantu menerjemahkan data ke dalam visualisasi, metrik, dan tujuan</p></li></ul><p><br><strong>Kualifikasi:</strong></p><ul><li><p>Pendidikan minimal <strong>S1 Jurusan Statistik/ Matematika (IPK minimal 3.00)</strong></p></li><li><p>Berpengalaman bekerja minimal 5 tahun sebagai Data Analis di industri FMCG</p></li><li><p>Mahir Mengoperasikan Microsoft Excel</p></li><li><p>Kemampuan riset dan analisa yang tajam</p></li><li><p>Teliti, cekatan, jujur, dan pekerja keras</p></li><li><p>Berpikir kritis saat memecahkan berbagai solusi dari permasalahan yang ada</p></li><li><p>Berpikir logis dengan memanfaatkan berbagai metode</p></li></ul><p><br></p></div>","89224778","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Jakarta Barat, Jakarta Raya","2025-12-18T08:30:43Z","18 hari yang lalu","Rp 6.000.000 – Rp 9.000.000 per month","2026-01-05T10:24:19.099Z","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Data Support Spv - FMCG Company",,"Full time"
,,,"Sains & Teknologi","Matematika, Statistik & Teknik Informasi","PT. Fidac Inovasi Technology","60967382","https://bx-branding-gateway.cloud.seek.com.au/ba31c683-5863-443d-b777-f420758e95e5.2/serpLogo","FIDAC Technology Innovation","ID","Analisis data dan buat insight berbasis dashboard untuk mendukung keputusan bisnis yang tepat dan strategis di perusahaan yang terus berkembang.",,"<div class=""_19m44kd0 acb74k0""><p><strong>TUGAS DAN TANGGUNG JAWAB</strong></p><ul><li><p>Melakukan proses ETL (Extract, Transform, Load) terhadap data perusahaan dari berbagai sumber.</p></li><li><p>Melakukan pembersihan data (data cleansing) serta memastikan validitas dan integritas data.</p></li><li><p>Menganalisis data untuk menghasilkan insight yang relevan guna mendukung kebutuhan bisnis.</p></li><li><p>Mengembangkan dan memelihara dashboard/reporting interaktif untuk pemantauan kinerja bisnis.</p></li><li><p>Menyusun dokumentasi teknis terkait pipeline data, metadata, dan data dictionary.</p></li><li><p>Berkolaborasi dengan tim bisnis/operasional untuk mengidentifikasi kebutuhan data dan metrik.</p></li><li><p>Melakukan monitoring dan improvement terhadap kualitas data serta performa data pipeline.</p></li><li><p>Menyajikan hasil analisa dalam bentuk visualisasi yang mudah dipahami management/stakeholder.<br><br><strong>KUALIFIKASI</strong></p></li><li><p>Pendidikan minimal S1 Teknik Informatika, Sistem Informasi, Statistika, Matematika, atau bidang terkait.</p></li><li><p>Pengalaman sebagai Data Analyst minimal 1–2 tahun (diutamakan industri Finance/Fintech).</p></li><li><p>Menguasai SQL dan Excel/Spreadsheet tingkat lanjut.</p></li><li><p>Memahami tools visualisasi seperti Power BI, Tableau, atau Data Studio.</p></li><li><p>Memahami Python/R untuk data processing dan data analysis (nilai tambah).</p></li><li><p>Memiliki pemahaman terkait Data Quality, Database, dan Data Management.</p></li><li><p>Analitis, teliti, dan detail-oriented.</p></li><li><p>Mampu bekerja sama dalam tim dan berkomunikasi dengan baik.</p></li><li><p>Siap bekerja dengan target dan deadline yang dinamis</p></li></ul><p><br></p></div>","89383356","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Jakarta Selatan, Jakarta Raya","2025-12-31T04:44:13Z","5 hari yang lalu","","2026-01-05T10:24:19.099Z","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Data Analyst Officer",,"Full time"
,,,"Teknologi Informasi & Komunikasi","Analis Bisnis/Sistem","PT. Trimegah Sekuritas Indonesia, Tbk","60183028","https://bx-branding-gateway.cloud.seek.com.au/d37a05b9-f74a-4e0c-8226-64567ae5ed1d.2/serpLogo","Trimegah Securities Indonesia","ID","Responsible for collecting and analyzing data related to the retail equity business and
providing insights to support management decision-making.",,"<div class=""_19m44kd0 acb74k0""><p><strong>Job description :</strong></p><ul><li><p>Prepare Equity Retail Meeting reports to be submitted to management and other stakeholders.</p></li><li><p>Analyze mutual fund products and develop campaign plans for those products.</p></li><li><p>Prepare reports required by branches (trade value, portfolio, cash, etc.)</p></li><li><p>Monitor trading activities of retail clients to identify unusual transaction patterns and provide follow-up recommendations to relevant units.</p></li><li><p>Trade monitoring reports are delivered regularly and accurately Recommendations are submitted in a timely manner</p></li></ul><p><br></p><p><strong>Requirements :</strong></p><ul><li><p>Bachelor degree in business, Finance, or Accounting</p></li><li><p>Min 1 year experience in Capital market industry (is a must).</p></li><li><p>Posses deep analytical, critical thinking and problem-solving skills.</p></li><li><p>Excellent use of Microsoft Excel</p></li><li><p>Able to manage projects with high level of attention to details.</p></li><li><p>Excellent communication &nbsp;skills.</p></li></ul><p><br></p></div>","89399243","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Jakarta Selatan, Jakarta Raya","2026-01-02T03:36:13Z","3 hari yang lalu","","2026-01-05T10:24:19.099Z","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Equity Data Analyst",,"Full time"
"New opportunities in Indonesia market with potential career path goal.","South Jakarta CBD area","Multinational Company (PMA)","Teknologi Informasi & Komunikasi","Teknik – Perangkat Lunak","HITHINK TECHNOLOGY INDONESIA","62998229","https://bx-branding-gateway.cloud.seek.com.au/132732fd-5229-42af-82ef-85b904cbd5f2.1/serpLogo","HiThink Technology Indonesia","ID","Software Engineer in dynamic tech firm - gain valuable experience, collaborate with cross-functional teams.",,"<div class=""_19m44kd0 acb74k0""><p><strong>About the position</strong><br><br><strong>Join our team at HITHINK TECHNOLOGY INDONESIA as Software Engineers (Japanese Speaker). This is a full-time position based in South Jakarta, Jakarta, offering you the opportunity to develop your skills and gain valuable experience in a dynamic, fast-paced technology environment.</strong></p><p><strong>Job Desc &amp; Summary:</strong></p><p>Responsible for designing, developing, testing, and deploying high-complexity software systems. Ensures code quality, system reliability, and performance through rigorous development practices and leadership in standards enforcement. Provides technical guidance, mentors junior engineers, and supports continuous improvement across the software development lifecycle.</p><h2><strong>Key Responsibilities:</strong></h2><p><strong>1. Software Development &amp; Code Quality</strong></p><ul><li><p>Develop high-complexity core modules with optimized and maintainable code.</p></li><li><p>Conduct in-depth code reviews for critical components.</p></li><li><p>Resolve complex software defects and ensure system stability.</p></li></ul><p><strong>2. Testing &amp; Quality Assurance</strong></p><ul><li><p>Create and evaluate comprehensive unit and integration test cases.</p></li><li><p>Perform module-level and system-level testing.</p></li><li><p>Analyze test outcomes to recommend architectural improvements.</p></li></ul><p><strong>3. Deployment &amp; Support</strong></p><ul><li><p>Prepare and validate production deliverables.</p></li><li><p>Oversee on-site deployments (installation, configuration, debugging).</p></li><li><p>Troubleshoot UAT and post-launch issues.</p></li><li><p>Provide Level 3 technical support for critical incidents.</p></li></ul><p><strong>4. System Design &amp; Standards</strong></p><ul><li><p>Contribute to high-level and detailed system design, especially for complex functionalities.</p></li><li><p>Enforce software design standards and best practices.</p></li><li><p>Review and explain designs to development teams.</p></li></ul><p><strong>5. Learning, Documentation &amp; Knowledge Sharing</strong></p><ul><li><p>Support knowledge management through documentation and training material.</p></li><li><p>Assist with integration testing and detailed design under mentorship.</p></li><li><p>Attend and contribute to system design training programs.</p></li></ul><p><strong>6. Leadership &amp; Mentoring</strong></p><ul><li><p>Mentor junior engineers and conduct technical training sessions.</p></li><li><p>Share expertise in tools, frameworks, and methodologies.</p></li><li><p>Foster a culture of continuous learning and best practices.</p></li></ul><p><strong>7. Delivery &amp; User Support</strong></p><ul><li><p>Contribute to user manuals and assist in user acceptance testing.</p></li><li><p>Support end-to-end system and acceptance testing phases.</p></li></ul><p><strong>8. Ad-hoc Tasks</strong></p><ul><li><p>Execute additional tasks and special assignments from management as needed.</p></li></ul><p><br></p><p><strong>Qualifications:</strong></p><ol><li><p><strong>Bachelor's or master's degree graduates with majors related to science and engineering, such as computer science, software engineering, big data, cloud computing, Internet of Things, network engineering, information, communication, electronics, etc.</strong></p></li><li><p><strong>Language Requirements: Fluent bilingual communication (Listening/Speaking/Reading/Writing) in Japanese Language (Minimum JLPT N3) or English.</strong></p></li><li><p><strong>Optional Language Requirements: Mandarin Language (Minimum HSK 4).</strong></p></li><li><p><strong>Over 2-3 years of professional software development experience and at least 3 years in system design and development.</strong></p></li><li><p><strong>A minimum of 2 years of hands-on project development experience is required. Experience in OS/Middleware migration is a plus.</strong></p></li><li><p><strong>Computer language skills: Java, UI: Experience with Spring Framework b) Batch: DB-access Java programming 2) VB: a) UI/Batch: VB.net or .NET experience (for field terminals).</strong></p></li><li><p><strong>Preferred Skills (Want): ProC:* Development skills or C + SQL proficiency (needed only for legacy code analysis, not new development).</strong></p></li><li><p><strong>The ideal candidate has led detailed design for at least two small-scale systems, including creating functional and technical specifications, database and interface design, and system architecture documentation.</strong></p></li></ol><p><strong><em>Other Supporting Skill &amp; Experience:</em></strong></p><ol><li><p>System Design Tools Proficient in industry-standard design tools.</p></li><li><p>Power Designer (data modeling, system architecture) (Additional examples: Enterprise Architect, Visio, Lucid chart).</p></li><li><p>Proficient skills in office suites: • Microsoft 365 (Excel, PowerPoint, Word).</p></li><li><p>Collaborative tools (Confluence, Google Workspace).</p></li><li><p>Infrastructure Management Hands-on experience with: • OS administration (Windows Server/Linux) • Network configuration (TCP/IP, DNS, VPN) • Hardware maintenance (servers, workstations).</p></li><li><p>Testing Tools Working knowledge such as: • Test management (JIRA, TestRail) • Automation tools (Selenium, Postman) • Load testing (JMeter).</p></li></ol><p><strong>If you're ready to embark on an exciting and rewarding journey for this position, we encourage you to apply now!</strong><br></p></div>","89430775","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Jakarta Selatan, Jakarta Raya","2026-01-05T01:48:21Z","8 jam yang lalu","Rp 10.000.000 – Rp 15.000.000 per month","2026-01-05T10:24:19.099Z","https://id.jobstreet.com/id/Data-Science-jobs?createdAt=14d","Software Engineer (Japanese Speaking)",,"Full time"
