"bulletPoints/0","bulletPoints/1","bulletPoints/2","classifications/0/main","classifications/0/sub","company/description","company/id","company/logo","company/name","country","description","isExpiringSoon","jobDescriptionHtml","jobId","jobSearchUrl","location","postDate","postDateDisplay","salary","scrapedAt","sourceUrl","title","workArrangement","workTypes/0"
"Lingkungan kerja suportif dengan fleksibilitas kerja.","Benefit kompetitif & peluang pengembangan kompetensi.",,"Sains & Teknologi","Modeling & Simulasi","PT Lensa Makmur Sejahtera","61114159","https://bx-branding-gateway.cloud.seek.com.au/57f26c07-5685-47ca-b927-58b1afc7579e.1/serpLogo","Lensa Makmur Sejahtera","ID","Gabung tim kami! Olah data & software modelling. Cocok bagi kamu yang punya logika kuat, dasar coding, mau dan cepat belajar!",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>PT Lensa Makmur Sejahtera</strong>, perusahaan konsultan lingkungan dengan kantor di Jakarta, Yogyakarta dan Surabaya, membuka kesempatan bagi talenta dengan kemampuan analisis komputasional, pemrograman, dan software teknis untuk bergabung dalam tim kami sebagai<strong> <em>Environmental Computational Modelling &amp; Data Analyst</em></strong></p><p>Posisi ini berperan mendukung proses penyusunan dokumen dan kajian lingkungan melalui penggunaan berbagai software modelling, data processing, pemrograman ringan, serta pengembangan workflow digital. Anda tidak diwajibkan memiliki latar belakang lingkungan, yang terpenting adalah kemampuan logika, ketelitian, dan kecepatan belajar software baru.</p><p><strong>Jadilah Partner jika Anda:</strong></p><ul><li><p>Senang belajar software baru dan bereksperimen dengan tools teknis</p></li><li><p>Cepat memahami alur kerja dan kebutuhan teknis project</p></li><li><p>Terbiasa dengan data, coding dasar, script, atau automasi</p></li><li><p>Menyukai tantangan teknis, komputasi dalam konteks isu lingkungan</p></li><li><p>Teliti, analitis, dan mampu bekerja dalam ritme project yang dinamis</p></li><li><p>Mampu berkomunikasi dan berkolaborasi dalam tim lintas disiplin<br></p></li></ul><p><strong>Tanggung Jawab Utama</strong></p><ol><li><p>Mengoperasikan software modelling dan komputasi yang dibutuhkan project</p></li><li><p>Mengolah data teknis, numerik, meteorologi, dan geospasial</p></li><li><p>Menyusun script sederhana untuk automasi proses (Python/JS/R)</p></li><li><p>Mengembangkan workflow atau pipeline analisis berbasis IT</p></li><li><p>Menyiapkan visualisasi data (grafik, peta, dashboard, layout GIS)</p></li><li><p>Melakukan pengecekan kualitas (QC) pada input &amp; output pemodelan</p></li><li><p>Mengintegrasikan data dalam sistem penyimpanan dan versioning internal</p></li><li><p>Mendukung kajian emisi, inventarisasi GRK, dan proses teknis dokumen lingkungan &amp; berkolaborasi dengan tim compliance untuk kebutuhan teknis software/data</p></li><li><p>Melakukan troubleshooting dasar pada software modelling atau tools analisis</p></li><li><p>Mempelajari software baru terkait modelling dan analisis sesuai kebutuhan project<br></p></li></ol><p><strong>Kualifikasi</strong></p><ul><li><p>Pendidikan S1/S2 dari: Teknik Informatika, Sistem Informasi, Ilmu Komputer, Statistika/Data Science, Teknik Elektro, atau bidang terkait</p></li><li><p>Menguasai minimal satu bahasa pemrograman: Python / JavaScript / R / C++ / atau lainnya</p></li><li><p>Mampu mempelajari software teknis atau modelling dengan cepat</p></li><li><p>Familiar dengan GIS/QGIS/ArcGIS/GEE merupakan nilai tambah</p></li><li><p>Memiliki dasar logika pemrograman, analisis data, dan troubleshooting</p></li><li><p>Disiplin, komunikatif, dan mampu bekerja dalam tim</p></li><li><p>Bersedia ditempatkan di Semarang/Yogyakarta dan melakukan perjalanan dinas bila diperlukan<br></p></li></ul><p><strong>Benefits</strong></p><ul><li><p><em>Competitive salary</em></p></li><li><p><em>Flexible working place</em></p></li><li><p><em>Full employment</em></p></li><li><p><em>Annual bonus (setelah memenuhi masa kerja 1 tahun)</em></p></li><li><p><em>Kesempatan belajar langsung dari praktisi modelling &amp; data</em></p></li><li><p><em>Lingkungan kerja suportif, agile, dan kolaboratif</em></p></li></ul><p><br></p></div>","88949006","https://id.jobstreet.com/id/Data-Science-jobs","Semarang, Jawa Tengah","2025-12-04T03:18:57Z","2 hari yang lalu","Rp4.000.000 – Rp6.000.000 per month","2025-12-06T15:37:19.242Z","https://id.jobstreet.com/id/Data-Science-jobs","Environmental Computational Modelling & Data Analyst","Hibrid","Full time"
"1. Gaji Pokok","2. Jenjang Karir","3. kompensasi omnibuslaw, BPJS Kesehatan & BPJS Ketenagakerjaan","Sains & Teknologi","Matematika, Statistik & Teknik Informasi","PT ACCENTUATES","60857500","https://bx-branding-gateway.cloud.seek.com.au/c3ce6008-86a9-49dd-87a0-8764bf6eab7c.1/serpLogo","Accentuates","ID","Requirement

Gelar sarjana di bidang statistik atau bidang terkait
",,"<div class=""_1yd5ljl0 qnrjqb0""><p>KUALIFIKASI&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; :</p><p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Pendidikan minimal S1 jurusan Matematika, Statistika, Ilmu Komputer, Teknik Industri atau jurusan yang relevan</p><p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Memiliki pengalaman di bidang analisa data atau posisi yang sama menjadi nilai plus</p><p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Paham terkait metode statistika dan teknik visualisasi data</p><p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Memiliki pengalaman mengoperasikan software analisa data seperti SQL, Microsoft Excel, Tableau, R, Phyton</p><p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Memiliki kemampuan komunikasi yang baik untuk mempresentasikan temuan data dengan jelas dan efektif kepada <em>non-technical stakeholders.</em></p><p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Memiliki kemampuan <em>problem solving </em>yang baik untuk mengidentifikasi masalah yang berkaitan dengan data</p><p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Detail dan teliti untuk memastikan keakuratan pada data yang dianalisa</p><p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Bersedia untuk penempatan di Jakarta Pusat</p></div>","88550230","https://id.jobstreet.com/id/Data-Science-jobs","Jakarta Raya","2025-11-15T03:52:23Z","21 hari yang lalu","Rp 6.000.000 – Rp 7.000.000 per month","2025-12-06T15:37:19.242Z","https://id.jobstreet.com/id/Data-Science-jobs","Data Analyst",,"Full time"
,,,"Sains & Teknologi","Matematika, Statistik & Teknik Informasi","PT Matahari Department Store Tbk","60190927","https://bx-branding-gateway.cloud.seek.com.au/faa606f4-4f58-4365-8fa3-50cb7ed9f8fd.2/serpLogo","Matahari Department Store","ID","Collect, manage, and analyze large datasets related to store performance and operational efficiency",,"<div class=""_1yd5ljl0 qnrjqb0""><p>Responsibilities:</p><ul><li><p>Collect, manage, and analyze large datasets related to store performance and operational efficiency.</p></li><li><p>Support ongoing business and improvement projects by providing data insights, reports, and dashboards.</p></li><li><p>Collaborate with cross-functional teams (Operations, Merchandising, and Finance) to ensure accuracy and consistency of business data.</p></li><li><p>Assist in identifying trends, issues, and opportunities based on data analysis to support decision-making.</p></li><li><p>Develop and improve data tracking systems or templates to increase reporting efficiency.</p></li></ul><p><br></p><p><strong>Requirements</strong>:</p><ul><li><p>Bachelor’s degree in Business, Statistics, Industrial Engineering, or a related field.</p></li><li><p>1–2 years of experience in data analysis, business operations, or project support.</p></li><li><p>Strong analytical and numerical skills with attention to detail.</p></li><li><p>Proficient in Microsoft Excel and familiar with data visualization tools.</p></li><li><p>Comfortable handling large datasets and transforming them into actionable insights.</p></li></ul><p><br></p></div>","88710281","https://id.jobstreet.com/id/Data-Science-jobs","Karawaci, Banten","2025-11-24T02:37:35Z","12 hari yang lalu","","2025-12-06T15:37:19.242Z","https://id.jobstreet.com/id/Data-Science-jobs","Data Analyst",,"Full time"
"Career Development","Health Insurance Coverage","Competitive Salary","Sains & Teknologi","Matematika, Statistik & Teknik Informasi","SAFF & Co.","61003742","https://bx-branding-gateway.cloud.seek.com.au/aade6e0b-ec83-4300-bfca-9a0bbb3c4b80.1/serpLogo","Saff & Co.","ID","Analyze multi-channel data, build reliable pipelines, and deliver strategic insights to support key business decisions.",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>JOB DESCRIPTION:</strong></p><ul><li><p>Oversee the collection, integration, and management of data across multiple sales channels.</p></li><li><p>Develop and maintain data pipelines to ensure data reliability and analytical readiness.</p></li><li><p>Perform systematic data cleansing, transformation, and validation activities.</p></li><li><p>Conduct comprehensive analyses related to sales performance, market behavior, and campaign effectiveness.</p></li><li><p>Implement predictive modeling and advanced statistical methods to support business planning.</p></li><li><p>Create impactful dashboards, charts, and reports for strategic decision-making.</p></li><li><p>Provide strategic recommendations derived from data-driven insights.</p></li><li><p>Coordinate with cross-departmental teams to support analytical requirements.</p></li><li><p>Ensure data governance, quality control, and consistency of analytical processes.</p></li><li><p>Evaluate and enhance internal processes based on analytical findings.</p></li></ul><p><br></p><p><strong>QUALIFICATIONS:</strong></p><ul><li><p>Bachelor’s degree in Informatics Engineering, Computer Science, Mathematics, Statistics, or equivalent. Minimum 2 years of relevant experience as a Data Analyst.</p></li><li><p>Previous experience in the beauty/personal care industry is advantageous.</p></li><li><p>Advanced proficiency in analytical programming tools (Python, SQL, R).</p></li><li><p>Familiarity with business intelligence platforms such as Power BI or Tableau.</p></li><li><p>Exceptional attention to detail with strong problem-solving skills.</p></li><li><p>Ability to collaborate effectively within a cross-functional environment.</p></li><li><p>Strong presentation and communication abilities.</p></li></ul><p><br></p></div>","88752895","https://id.jobstreet.com/id/Data-Science-jobs","Jakarta Barat, Jakarta Raya","2025-11-25T09:34:44Z","11 hari yang lalu","","2025-12-06T15:37:19.242Z","https://id.jobstreet.com/id/Data-Science-jobs","Data Analyst",,"Full time"
,,,"Manufaktur, Transportasi & Logistik","Analisis & Pelaporan","PT CIMB Niaga Tbk","60337416","https://bx-branding-gateway.cloud.seek.com.au/187c4aee-80d9-4d5a-8488-d5c637ebc787.1/serpLogo","CIMB Niaga","ID","CIPTA Analytics",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>Job Description</strong></p><ul><li><p>Business partners and analytics-driven specialist for identifying incremental business revenue and volume potential through quantitative methodology by developing actionable insights, identification of business opportunities</p></li><li><p>Formulating various business insights through the use of analytics-driven methodology and scoring method to identify business opportunities and improve business performances</p></li><li><p>Complete preparation of business insights framework from opportunities gathering, data sizing, business presentation and revenue/volume impact analysis</p></li><li><p>Prepare strategic recommendations and solution to answer business problems</p></li><li><p>Proactively collaborate with Product and Sales team to apply customer insights</p></li><li><p>Generate smart leads to respective business units for cross-sell/up-sell activities</p></li><li><p>Develop propensity modeling for generating smart leads with higher probability to improve sales productivity and customer’s experience</p></li></ul><p><br></p><p><strong>Qualifications &amp; Work Experience:</strong></p><ul><li><p>Bachelor's / Master Degree in Economics/Finance or Statistics/Mathematics</p></li><li><p>Min GPA 3.00</p></li></ul><p><br></p></div>","88799086","https://id.jobstreet.com/id/Data-Science-jobs","Tangerang, Banten","2025-11-27T03:37:31Z","9 hari yang lalu","","2025-12-06T15:37:19.242Z","https://id.jobstreet.com/id/Data-Science-jobs","Junior Business Data Analyst",,"Kontrak"
,,,"Teknologi Informasi & Komunikasi","Pengembangan & Administrasi Database","PT Mane Indonesia","60173770","https://bx-branding-gateway.cloud.seek.com.au/4263397f-1023-4248-ac24-f4c39876fb37.2/serpLogo","Mane Indonesia","ID","ensuring the excellence of our quality systems daily, have exciting opportunities to drive innovation",,"<div class=""_1yd5ljl0 qnrjqb0""><p>“As a valued member of our IT team, you'll play a crucial role in ensuring the excellence of our quality systems daily. You'll also have exciting opportunities to drive innovation and enhance our manufacturing processes through continuous improvement initiatives.”</p><p><strong>Qualifications :</strong></p><ul><li><p>Minimal Bachelor Degree in Information System,Computer Science,Statistics or related field</p></li><li><p>Have min. 2 years of experience in involve Project data analysis &amp; database management</p></li><li><p>Proficiency in SQL server, Python and/or R</p></li><li><p>Experience with data visualization (Tableau,Power BI, etc)</p></li><li><p>Familiar with statistical methods</p></li><li><p>Have good analytical thinking, communication and collaboration</p></li><li><p>Fluent in English, both oral and written</p></li></ul><p><br></p></div>","88976184","https://id.jobstreet.com/id/Data-Science-jobs","Cikarang","2025-12-05T04:04:22Z","1 hari yang lalu","","2025-12-06T15:37:19.243Z","https://id.jobstreet.com/id/Data-Science-jobs","Data & Application Support Staff",,"Full time"
,,,"Sains & Teknologi","Matematika, Statistik & Teknik Informasi","PT 8 ELEMENTS","60914951","https://bx-branding-gateway.cloud.seek.com.au/fc8ca4ed-3110-4b47-be53-368ecb263301.1/serpLogo","8 Elements","ID","Seeking a Data Analyst skilled in Marketing Analytics to turn complex data into insights that drive Sales, Marketing, and Product strategies.","true","<div class=""_1yd5ljl0 qnrjqb0""><p><strong>Job Description</strong></p><ul><li><p>Data Analysis and Interpretation: Utilize tools like Google Data Studio, BigQuery, and Power BI to analyze Marketing data and extract meaningful insights.</p></li><li><p>Developing Reporting Dashboards: Create dynamic dashboards and reports that provide real-time insights into Sales, Marketing, Product performance.</p></li><li><p>Collaborating with Sales and Marketing Teams: Work closely with other teams to understand their data needs and provide insights that inform strategy and decision-making.</p></li><li><p>Data Integration and Management: Integrate data from various sources to provide a comprehensive view of Products, Services, Campaigns, Company performance.</p></li><li><p>Performance Tracking: Monitor key performance indicators (KPIs) to measure the effectiveness of campaigns, activities and strategies.</p></li><li><p>Monitoring and Alerts: Set up a data-driven system to alert positive and negative deviations for key parameters</p></li><li><p>Predictive Analysis: Use data to predict trends and market movements, aiding in proactive strategy development.</p></li><li><p>Training and Support: Provide training and support to team members in using data analysis tools and understanding reports.</p></li><li><p>Be an independently working professional with a creative mind and drive for results and success</p></li></ul><p><strong>Minimum Qualifications</strong></p><ul><li><p>Bachelor’s or Master’s degree in Computer Science, Information Technology, Data Science, Software Engineering, or a related field.</p></li><li><p>Strong foundation in mathematics, statistics, and data structures.</p></li><li><p>Data analysis expert with experience in data programming languages and visualization software (Excel/Gsheet, SQL, Tableau, Metabase, Python, etc.)</p></li><li><p>Advanced excel modeling and data visualization skills</p></li><li><p>Very strong analytical and problem-solving mindset</p></li><li><p>Data Warehouses: Snowflake, BigQuery, Amazon Redshift</p></li></ul><p><br></p></div>","88387675","https://id.jobstreet.com/id/Data-Science-jobs","Jakarta Barat, Jakarta Raya","2025-11-07T06:35:13Z","29 hari yang lalu","","2025-12-06T15:37:19.243Z","https://id.jobstreet.com/id/Data-Science-jobs","Data Analyst",,"Full time"
"Build solutions that scale to Millions","Grow faster with Mentorship & Ownership",,"Teknologi Informasi & Komunikasi","Developer/Programmer","PINDAI","62543631","https://bx-branding-gateway.cloud.seek.com.au/a1c540ff-aac7-40f0-8bdd-b9b3339964db.1/serpLogo",,"ID","Develop machine learning and computer vision models, implement algorithms, manage data, and collaborate with computer vision experts.",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>About Us:</strong><br>At PT Pro Teknologi Siber, we're at the cutting edge of AI innovation. Our mission is to drive transformative solutions using the power of artificial intelligence to shape the future of computer vision. We believe in fostering a culture of collaboration, learning, and personal growth. Our team thrives on challenging projects that make a real-world impact, and we're excited to expand our AI capabilities with driven, passionate individuals like you.</p><p><strong>Role Overview:</strong><br>We are looking for a <strong>Junior AI Engineer</strong> to join our dynamic team and contribute to the development of AI models, including <strong>computer vision</strong> applications. In this role, you’ll assist in designing, implementing, and optimizing AI systems using machine learning and deep learning techniques such as convolutional neural networks (CNNs) and object detection frameworks. You'll play a key role in data preprocessing, ensuring data quality and integrity, while also supporting the testing and validation of computer vision models. You will collaborate closely with senior engineers to learn and grow in this rapidly evolving field.</p><p><strong>What You'll Do:</strong></p><ul><li><p><strong>Develop AI &amp; Computer Vision Models</strong>: Assist in the creation and refinement of machine learning and deep learning models, including computer vision applications like image classification, object detection, and image segmentation using frameworks such as TensorFlow, Keras, and PyTorch.</p></li><li><p><strong>Code Implementation</strong>: Write clean, efficient, and scalable code in Python, Java, or Scala to implement AI algorithms, particularly for computer vision tasks.</p></li><li><p><strong>Data Management</strong>: Support the team in managing, cleaning, and preprocessing image and video data, ensuring high-quality inputs for training and evaluation of computer vision models.</p></li><li><p><strong>Testing &amp; Validation</strong>: Help test and validate AI and computer vision systems, ensuring their performance and reliability across a variety of use cases.</p></li><li><p><strong>Continuous Learning</strong>: Stay up-to-date with the latest advancements in AI and computer vision, integrating new techniques into your work to improve model performance and innovation.</p></li><li><p><strong>Team Collaboration</strong>: Work closely with senior engineers and cross-functional teams, contributing ideas and solutions while also enhancing your own technical skills.</p></li></ul><p><strong>What We're Looking For:</strong></p><ul><li><p><strong>Educational Background</strong>: A degree in Computer Science, Engineering, Data Science, or a related field (or equivalent practical experience).</p></li><li><p><strong>Technical Skills</strong>: Experience or coursework in machine learning, deep learning, and computer vision, with proficiency in Python, Java, or Scala. Familiarity with frameworks like TensorFlow, Keras, PyTorch, OpenCV, or similar is a plus.</p></li><li><p><strong>Data Handling</strong>: Solid understanding of data preprocessing techniques, especially for image and video data, and familiarity with data augmentation and annotation methods for computer vision tasks.</p></li><li><p><strong>Problem-Solving Mindset</strong>: A curious and analytical mindset, eager to tackle complex computer vision problems and innovate.</p></li><li><p><strong>Team Player</strong>: Strong communication and collaboration skills, with the ability to work effectively within a team and learn from others.</p></li><li><p><strong>Growth-Oriented</strong>: Passionate about AI and computer vision, with a desire to continuously develop your technical skills and knowledge.</p></li></ul><p><strong>Why Join Us?</strong></p><ul><li><p><strong>Learning &amp; Development</strong>: Be part of a culture that encourages continuous learning and professional growth, with access to resources, mentorship, and real-world experience.</p></li><li><p><strong>Impactful Work</strong>: Contribute to projects that make a meaningful impact in [industry or field], using AI and computer vision to solve real-world challenges.</p></li><li><p><strong>Collaborative Environment</strong>: Work with a passionate team of engineers and AI experts who support each other’s growth and innovation.</p></li><li><p><strong>Innovation at Scale</strong>: Engage with some of the most cutting-edge AI technologies and tools to create solutions that will shape the future.</p></li></ul><p>If you're excited about the potential of AI and computer vision and are looking for an opportunity to grow in a supportive, forward-thinking company, we'd love to hear from you!</p></div>","88906921","https://id.jobstreet.com/id/Data-Science-jobs","Kabupaten Tangerang, Banten","2025-12-02T09:59:40Z","4 hari yang lalu","Rp 10.000.000 – Rp 15.000.000 per month","2025-12-06T15:37:19.243Z","https://id.jobstreet.com/id/Data-Science-jobs","Junior AI Engineer",,"Kontrak"
,,,"Sains & Teknologi","Matematika, Statistik & Teknik Informasi","PT ENVIROMATE TECHNOLOGY INTERNATIONAL","60232645","https://bx-branding-gateway.cloud.seek.com.au/6c037fdd-6663-4e2b-a680-b5f4cb24f126.1/serpLogo","Enviromate Technology International","ID","Data Engineer, AI",,"<div class=""_1yd5ljl0 qnrjqb0""><p>Job Requirements :</p><ol><li><p>Bachelor’s degree in Computer Science, Information Technology, or a related field.</p></li><li><p>Minimum 3 years of experience as a Data Engineer specially in AI data centre project</p></li><li><p>Proficient in Python and SQL for data processing.</p></li><li><p>Experienced in designing, building, and managing data pipelines using ELT/ETL processes.</p></li><li><p>Experience with Cloud platforms (AWS/GCP/Azure) and Apache Spark.</p></li><li><p>Familiar with Node.js, Linux, Kubernetes, and various big data tools.</p></li><li><p>Available to join ASAP. Placement: Kelapa Gading, Jakarta Utara</p></li></ol><p><br></p></div>","88780248","https://id.jobstreet.com/id/Data-Science-jobs","Jakarta Utara, Jakarta Raya","2025-11-26T10:17:00Z","10 hari yang lalu","","2025-12-06T15:37:19.243Z","https://id.jobstreet.com/id/Data-Science-jobs","Data Engineer",,"Kontrak"
"BPJS Health","Uniform","training","Teknologi Informasi & Komunikasi","Meja Bantuan & Dukungan IT","Sekolah Kristen IPEKA","60862472","https://bx-branding-gateway.cloud.seek.com.au/d87878d2-705e-4c1c-8c84-9d8cb016c618.1/serpLogo","Sekolah Kristen IPEKA","ID","Requirements:  Bachelor’s degree in Electrical Engineering / Informatics Maximum age of 30 years old Minimum 1-year experience in the relevant...",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>Requirements:</strong></p><ul><li><p>Bachelor’s degree in Electrical Engineering / Informatics</p></li><li><p>Minimum 1-year experience in the relevant industry or position</p></li><li><p>Having knowledge of IT Hardware, Network/LAN, Internet Server, Windows, Office, including installation and troubleshooting</p></li><li><p>Well-organized, creative and innovative</p></li><li><p>Good command in English</p></li><li><p>Location: Grand Wisata Tambun Bekasi. (Untuk IT Support Magang kebutuhan di Jakarta Barat).</p></li></ul><p><br></p><p>Send your CV or register online to our website: www.ipeka.org/career</p></div>","88867900","https://id.jobstreet.com/id/informatics-jobs","Tambun Selatan, Jawa Barat","2025-12-01T03:48:47Z","5 hari yang lalu","","2025-12-06T15:41:36.531Z","https://id.jobstreet.com/id/informatics-jobs","IT SUPPORT STAFF",,"Full time"
"Stabilitas & Reputasi Terpercaya","Fasilitas & Tunjangan Kompetitif","Komitmen terhadap Pengembangan SDM","Teknologi Informasi & Komunikasi","Developer/Programmer","PT Steel Pipe Industry of Indonesia Tbk","60867853","https://bx-branding-gateway.cloud.seek.com.au/57d19c33-ebe4-4a27-8a13-cde4fa6b0c55.1/serpLogo","Steel Pipe Industry of Indonesia","ID","Develop and maintain applications across web, desktop, and mobile platforms
Troubleshoot, debug, and resolve software issues",,"<div class=""_1yd5ljl0 qnrjqb0""><p>Qualification</p><ul><li><p>Bachelor’s degree in Informatics, Information Systems, or related field</p></li><li><p><strong>Minimum 7 years of professional experience in software development (especially at pyhton)</strong></p></li><li><p>Proven experience in developing applications:<strong> Python (is a must)</strong>, Flutter, Web based</p></li><li><p>Strong knowledge of: Linux / Windows Server, PostgreSQL, RESTful APIs, Docker, Git, Gitlab</p></li></ul><p>Main Responsibilities</p><ul><li><p>Develop and maintain applications across web, desktop, and mobile platforms</p></li><li><p>Troubleshoot, debug, and resolve software issues</p></li><li><p>Ensure code quality, maintain documentation, and follow best practices</p></li></ul><p>Preferred Skills</p><ul><li><p>Knowledge of DevOps practices and CI/CD pipelines</p></li><li><p>Familiarity with Agile methodologies</p></li></ul><p><br></p></div>","88974227","https://id.jobstreet.com/id/informatics-jobs","Surabaya, Jawa Timur","2025-12-05T03:08:29Z","1 hari yang lalu","","2025-12-06T15:41:36.531Z","https://id.jobstreet.com/id/informatics-jobs","Software Development Specialist",,"Full time"
"Dynamic and Challenging Role","Career Growth Opportunities","Collaborative Environment","Teknologi Informasi & Komunikasi","Manajemen Program & Proyek","PT Ihsan Solusi Informatika (Bandung)","61145544","https://bx-branding-gateway.cloud.seek.com.au/23df5ade-3fcc-4fe4-80b4-b6c734f1ccec.1/serpLogo","Ihsan Informatics Solutions","ID","An IT Project Manager is responsible for overseeing and managing the planning, execution, and delivery of IT-related projects.",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>Qualifications:</strong></p><ul><li><p>Candidate must possess at least a Bachelor's Degree, in Informatics, IT, Computer science, and similar major</p></li><li><p>Solid understanding in SDLC and banking workflow</p></li><li><p>Ready to be placed in our banking industry in Jakarta</p><p><br></p></li></ul><p><strong>Responsibilities:</strong></p><ul><li><p>Coordinate internal resources and third parties/vendors for the flawless execution of projects</p></li><li><p>Ensure that all projects are delivered on-time, within scope and within budget</p></li><li><p>Develop project scopes and objectives, involving all relevant stakeholders and ensuring technical feasibility and ensure resource availability and allocation</p></li><li><p>Develop a detailed project plan to track progress</p></li><li><p>Use verification techniques to manage changes in project scope, schedule and costs</p></li><li><p>Measure project performance using appropriate systems, tools, and techniques</p></li><li><p>Report and escalate to management as needed</p></li><li><p>Perform risk management to minimize project risks</p></li><li><p>Establish and maintain relationships with third parties/vendors</p></li><li><p>Create and maintain comprehensive project documentation</p></li></ul><p><br></p><p><strong>Skillset:</strong> Scrum Methodology, Research, Critical Thinking, Growth Mindset</p></div>","88866666","https://id.jobstreet.com/id/informatics-jobs","Jakarta Selatan, Jakarta Raya","2025-12-01T03:21:52Z","5 hari yang lalu","Rp 9.500.000 – Rp 14.250.000 per month","2025-12-06T15:41:36.531Z","https://id.jobstreet.com/id/informatics-jobs","Project Manager",,"Full time"
"Opportunity to grow in the digital finance industry","Professional work environment","Competitive Benefit","Perbankan & Layanan Finansial","Kredit","PT. Pintar Inovasi Digital","60952635","https://bx-branding-gateway.cloud.seek.com.au/17b670e8-054e-4ffa-9d70-01b527c251d4.1/serpLogo","Asetku","ID","Join AsetKu as a Credit Reviewer Team Leader in Yogyakarta. Join us to play a key role in credit review and support a trusted financial ecosystem!","true","<div class=""_1yd5ljl0 qnrjqb0""><p><strong>Roles and Responsibilities</strong></p><ol><li><p>Supervise KYC (Know Your Customer) agents in the customer review process to ensure compliance with both internal and regulatory requirements in support of the company’s business operations.</p></li><li><p>Supervise PV (Phone Verification) agents in verifying fund recipients as part of the KYC process, ensuring alignment with internal and external regulations.</p></li><li><p>Lead the Credit Review team to achieve performance targets while maintaining efficiency and accuracy in KYC and PV verification processes.</p></li><li><p>Prepare and analyze team performance reports, identify areas for improvement, and provide actionable recommendations for continuous process enhancement.</p></li><li><p>Report incidents or irregularities related to KYC and PV processes to Risk Management Division.</p></li><li><p>Develop and/or update Credit Review procedures, ensuring they are approved and aligned with Risk Management policies and regulator.</p></li><li><p>Collaborate with the QA Team Leader to conduct periodic refreshment training for KYC and PV agents to ensure ongoing compliance with internal and regulatory standards.</p></li><li><p>Collaborate with QA Team Leader to completing tasks related to CR and QA functions such as completing Internal Audit findings related to the Credit Review (CR) process in line with Quality Assurance (QA), preparing KYC and PV performance report materials as well as mitigating risks for the credit review process such as: daily, weekly and or monthly reports, presentation materials , etc.</p></li></ol><p><br></p><p><strong>Qualifications</strong></p><ol><li><p>Min Bachelor’s degree with major in economic, management, informatics management (information system) are preferred.</p></li><li><p><strong>Minimum of 3 years of experience with strong knowledge in Credit Review (CR) </strong>Process (including Know Your Customer (KYC) and Phone Verification (PV)) with <strong>minimum of 1 year experience as Team Leader (TL) </strong>are preferred.</p></li><li><p>Proficiency in spreadsheets for basic analysis and reporting such as (excel, word, PPT) and presentation with looker studio.</p></li><li><p>Understanding business processes in the financial industry especially in P2P Lending and or Banking industries.</p></li><li><p>Willing to work offline or online on weekend (if needed)</p></li><li><p>Good communication, and influencing abilities proactive, self-motivated, positive mindset, detail-oriented, with a strong sense of responsibility and the ability to work independently and in a team.</p></li></ol><p><br></p></div>","88513852","https://id.jobstreet.com/id/informatics-jobs","Yogyakarta, DI Yogyakarta","2025-11-13T08:33:32Z","23 hari yang lalu","","2025-12-06T15:41:36.531Z","https://id.jobstreet.com/id/informatics-jobs","Team Lead Credit Reviewer",,"Full time"
